fm_id,RecordID,Title,alt_title,language,d1,m1,y1,d2,m2,y2,format,publication_place_fk
2446,9992198301301488,Logica,"Annotata magis principalia â Doctissimo Domino Lamberto Vincent Grauensi, Professore Florentissimi Pædagogÿ Falconis primario tradita, & â me Ludouico uan Colen Antuerpiensi scripta Anno Millesimo sexcentesimo sexagesimo tertio Lovanii./Annotata magis principalia â doctissimo Domino Lamberto Vincent Gravensi, professore florentissimi paedagogij Falconis primario tradita, & a me Ludovico van Colen Antverpiensi scripta anno millesimo sexcentesimo sexagesimo tertio Lovanii./Annotata minus principalia sub Doctissimo Domino Roberto Nouilia Leodio, Professore  Florentissimi Pædagogÿ Falconis 2dario, à me Ludouico van Colen. Antwerpiensi scripta Anno 1663. Lovanii/Annotata minus principalia sub doctissimo Domino Roberto Novilia Leodio, professore  florentissimi paedagogij Falconis secundario, à me Ludovico van Colen. Antwerpiensi scripta Anno 1663. Lovanii",Latin,0,0,1663,0,0,1664,210 x 160  mm.,2
2447,9992198353501488,Physica,Tractatus de aere/Tractatus De Aëre Dictatus a Venerabili D° D° Minkeleers Prof: 2dario Pæd: Falco: a° 1787 Ex scriptis Lecomte/Tractatus de aere dictatus a venerabili D[omin]° D[omin]° Minkeleers Prof[essore]: 2[secun]dario Paed[agogii]: Falco[nensis]: a[nn]° 1787 Ex scriptis Lecomte,Latin,0,0,1787,0,0,1787,195 x 120  mm.,2
2448,9992198378801488,Dialectica,"Quæstiones et Solutiones de vocibus, datæ a Doctissimo D° D° Beauvois leodio scriptæ vero a me L. J. Van Male Bruxellensi in eodem Collegio Lovanii Anno 1760/Quaestiones et solutiones de vocibus, datae a Doctissimo D[omin]° D[omin]° Beauvois Leodio,  scriptae vero a me L. J. Van Male Bruxellensi in eodem Collegio Lovanii Anno 1760",Latin,0,0,1760,0,0,1760,212 x 165  mm.,2
2449,9992198692501488,Physica,"Tractatus de astronomia/Tractatus de astronomia et geographia/Tractatus De Astronomia, â Venerabili Viro Domino Domino Gerard Artium Doctore Pedagogiique Porcensis Professore Primario Dictatus Lovanii anno 1777",Latin,0,0,1777,0,0,1777,190 x 155  mm.,2
2450,9992198705001488,Physica,Tractatus de astronomia et geographia/Tractatus de astronomia et geographia datis a Ris Di Van Cutsem et Liebaerd professoribus in pædagogio Liliensi. Scripti a J.B Janssens ejusdem pædagogii alumno 1786/Tractatus de astronomia et geographia datis a Reverendis D[omin]i Van Cutsem et Liebaerd professoribus in paedagogio Liliensi. Scripti a J.B Janssens ejusdem paedagogii alumno 1786/Astronomiæ Pars ima. Astronomia sphærica data a R Domino Liebaerd professore secundario in pædagogio Lilii/Astronomiæ Pars secunda. Theoretica Data a R D: van Cutsem professore primario in Lilio/Astronomiae pars secunda Theoretica Data a R[everendo]  D[omino]: van Cutsem professore primario in Lilio/Tractatus de geographia dictatus a Ri Dno Liebaert professore secundario in pædagogio Liilii/Tractatus de geographia dictatus a R[evernd]i D[omi]no Liebaert professore secundario in paedagogio Lilii,Latin,0,0,1786,0,0,1786,192 x 120 mm.,2
2451,9992199287501488,Logica,Prologomina in Logicam/Prolegomènes sur la logique,Latin,0,0,1777,0,0,1777,204 x 164  mm.,2
2452,9992199300001488,Physica,Tractatus de motu. Tractatus de mechanica/Motus et mechanica/Traité (en manuscrit) sur le mouvement et sur la mécanique,Latin,0,0,1778,0,0,1778,204 x 165 mm.,2
2453,9992199376001488,Physica,Tractatus De corpore Naturali Dictatus ab eruditissimo Dno Dno Peter Wuÿts ex tongerloo Philosophiæ professore Primario in Collegio Porcensi. Scriptus vero a me J:B: Cools Lÿrano A° 1771/Tractatus de corpore naturali dictatus ab eruditissimo D[omi]no D[omi]no Peter Wuyts ex Tongerloo philosophiae professore primario in collegio Porcensi. Scriptus vero a me J. B. Cools Lyrano A[nn]° 1771/Tractatus De Motu Dictatus ab eruditissimo Dno Dno Gerard in florentissimo Pædagogio Porcensi Professore secundario Scriptus vero a me J: B: Cools Lÿrano Anno 1771/Tractatus de motu dictatus ab eruditissimo D[omi]no D[omi]no Gerard in florentissimo paedagogio Porcensi professore secundario. Scriptus vero a me J. B. Cools Lyrano Anno 1771/Tractatus De Mechanica,Latin,0,0,1771,0,0,1771,150 x 95  mm.,2
2454,9992199378401488,Physica,Tractatus De motu Dictatus a reverendiss: D D Forgeur professore minus principali in Pædagogio Lilii Anno 1772 R: G: Willems/Tractatus de motu dictatus a reverendiss[imi]: D[omino] D[omino] Forgeur professore minus principali in paedagogio Lilii Anno 1772 R. G. Willems/Tractatus De gravitate corporum. Dictatus in Pædagogio Lilii A DD ryckaert Loco præceptionis minus principalis D D: Forgeur. Anno 1773 i augusti Liliam/Tractatus de gravitate corporum. Dictatus in paedagogio Lilii a D[omino] D[omino] Ryckaert loco præceptionis minus principalis D[omino] D[omino]: Forgeur. Anno 1773 1 augusti Liliam,Latin,0,0,0,0,0,0,188 x 155 mm.,2
2455,9992199492601488,Physica,Tractatus de corpore naturali/Tractatus dictatus a d: d: Vrammout magis principali pædagogii Lilli Hac 10 augusti 1773 Corpus Naturale Difficilem fateor sed lendet in ardua virtus Pulcherrimus tractatus de omnibus rebus creatibus initio mundi et origine &/Tractatus dictatus a D[omino] D[omino]: Vrammout magis principali pædagogii Lilli Hac 10 augusti 1773. Corpus naturale difficilem fateor sed lendet in ardua virtus. Pulcherrimus tractatus de omnibus rebus creatibus initio mundi et origine &c./Tractatus Geometricæ dictatus A reverendissimo DD Forgeur &&/Tractatus geometricae dictatus a reverendissimo D[omino] D[omino] Forgeur &c. &c.,Latin,0,0,1773,0,0,1773,195 x 150  mm.,2
2456,9992199509901488,Physica,Tractatus de lumine et igne/Tractatus De Lumine et igne dictati in celebri Pædagogio Porcensi Anno 1770 Scripsit J:J: Guewet Namuranus Pædagogii Porcensis alumnus anno Domini 1771/Tractatus de Lumine et igne dictati in celebri paedagogio Porcensi Anno 1770 Scripsit J. J.  Guewet Namuranus paedagogii Porcensis alumnus anno Domini 1771,Latin,0,0,1770,0,0,1771,191 x 150  mm.,2
2457,9992199801401488,Physica,Quæstiones Geometriæ Ab initio usque ad finem. Dictata a DD Forgeur præceptore minus principali Lilii/Quaestiones geometriae ab initio usque ad finem. Dictata a D[omino] D[omino] Forgeur praeceptore minus principali Lilii,Latin,0,0,1773,0,0,1773,160 x 95  mm.,2
2458,9992199802601488,Physica,Elementa astronomiæ/Elementa geographiæ/Tractatus de gravitate corporum terrestrium,Latin,0,0,1777,0,0,1777,200 x 160  mm.,2
2459,9992204399801488,Physica,In sphæram ioannis De Sacro Bosco commentarius prœmium Dictata sub Doctissimo Domino Domino Motuire professore secundario pedagogy castri Scribebat Antonius Leonardi Sonhouiensis Anno millesimo Sexcentesimo vigesimo quinto/In sphæram Joannis de Sacro Bosco commentarius prœmium dictata sub doctissimo Domino Domino Motuire professore secundario pedagogii Castri. Scribebat Antonius Leonardi Sonhouiensis Anno millesimo sexcentesimo vigesimo quinto/In Vniuersam Aristotelis Metaphisicam præfatio Dictata sub doctissimo Domino Domino cornelio Sas professore primario pedagogÿ castri Scribebat Antonius Leonardi Sonhouiensis Anno millesimo sexcentesimo vigesimo quinto/In Universam Aristotelis Metaphysicam praefatio dictata sub doctissimo Domino Domino Cornelio Sas professore primario pedagogii Castri. Scribebat Antonius Leonardi Sonhoviensis Anno millesimo sexcentesimo vigesimo quinto/In Vniuersam Aristotelis phisicam proemium : 1..62.888 Scribebat Antonius Leonardi/In Universam Aristotelis physicam proemium : 1..62.888 Scribebat Antonius Leonardi/Commentarius in quatuor Aristotelis libros de caelo proemium/Commentarius in Aristotelis duos libros de generatione et corruptione/Commentarius in Libros metheorum Gerardus Vander Masen,Latin,0,0,1625,0,0,1662,208 x 165 mm.,2
2460,9992206995201488,Physica,Tractatus De motu corporum,Latin,0,0,1786,0,0,1787,200 x 125 mm.,2
2461,9992207004501488,Logica,Tractatus De Logica prima mensis oct: inceptus 1783 Ad usum De vries Grobb: Philosophus Castrensis 1783,Latin,0,0,1783,0,0,1784,185 x 120  mm.,2
2462,9992207005101488,Physica,"Tractatus de gravitate corporum terrestrium/Tractatus De Gravitate inceptus 29 julii finitus 21 augusti 1776/Tractatus de hydrostatica/Tractatus De Hÿdrostatica inceptus 10 9bris finitus 4 10bris 1776/Tractatus de hydrostatica inceptus 10 novembris, finitus 4 decembris 1776",Latin,0,0,1776,0,0,1777,188 x 154 mm.,2
2463,9992207564801488,Dialectica,"Dialectica seu ars disserendi. Dictata à Reverendo ac doctissimo Domino doō Henrico Beauvois Leodiensi dignissimo professore a me vero scripta Augustino [Vandunghen] Ruræmundensi incepta vero 25 aprilis anni ppsi Lovanii in collegio sanctissimi Trinitatis. Uni trino deo/Dialectica seu ars disserendi. Dictata à reverendo ac doctissimo Domino Do[min]o Henrico Beauvois Leodiensi dignissimo professore, a me vero scripta Augustino [Vandunghen] Ruraemundensi, incepta vero 25 aprilis anni ppsi Lovanii in collegio sanctissimi Trinitatis. Uni trino Deo",Latin,0,0,1759,0,0,1759,210 x 165  mm.,2
2464,9992219566501488,Physica,Philosophia Naturalis sive Phÿsica Pars Prima Dictata a Doctissimo D: Pedro josepho Vantieghem Cortracensi. Philosophiæ Professore Primario cum adjuncta Metaphysica ab eodem dictata Scripta a Petro Josepho Brunin Hanno=montano in Falcone A.° 1720/Philosophia naturalis sive Physica pars prima dictata a doctissimo D[omino]. Pedro Josepho Vantieghem Cortracensi. Philosophiæ professore primario cum adjuncta Metaphysica ab eodem dictata. Scripta a Petro Josepho Brunin Hanno-montano in Falcone A[nn].° 1720/Phÿsica Universi Dictata a Doctissimo D: Michaeli Bessemers Mechiniensi Philosophiâ Professore Secundario Scripta autem a Petro Josepho Brunin Hanno-montano in Falcone Lovanii vigesima prima junii Anno domini 1720/Physica universi dictata a doctissimo D[omino]: Michaeli Bessemers Mech[l]iniensi philosophia professore secundario. Scripta autem a Petro Josepho Brunin Hanno-montano in Falcone Lovanii vigesima prima junii Anno domini 1720,Latin,0,0,1720,0,0,1721,209 x 160  mm.,2
2465,9992274990501488,Logica,Commentarivs in vniversam Arlis logicam/Commentarius in universam Ar[istote]lis logicam,Latin,0,0,1649,0,0,1650,212 x 155 mm.,2
2466,9992275076501488,Metaphysica,"Tractatus Metaphÿsicæ pars 2da Psychologia, quem dictante venerabili nec non eruditissimo D.D. J.J. Geraard Namurano artium pfessore primario ac Gandavi canonico scripsit P. F. Nijs celeberrimi pædagogii Porcensis alumnus ejusdemque pædagogii internus, natus vero in celebri loco de Rillaer. Lovanii A° 1779/Tractatus Metaphysicae pars 2[secun]da Psychologia, quem dictante venerabili nec non eruditissimo D[omino]. D[omino]. J.J. Geraard Namurano artium p[ro]fessore primario ac Gandavi canonico scripsit P. F. Nijs celeberrimi paedagogii Porcensis alumnus ejusdemque paedagogii internus, natus vero in celebri loco de Rillaer. Lovanii A[nn]° 1779/Tractatus de Metaphÿsica, scilicet pars 3tia Theodicea, quem dictante venerabili ac eruditissomo viro et D. J.J. Gerard & scripsit P. F. Nijs celeberrimi pædagogii totius Lovanii Porcensis alumnus ejusdemque  irmus, natus autem in celeberiimo totius Haglandiæ loco de Rillaer. hac 20a Aprilis 1779. &&&:. Lovanii 1779/Tractatus de Metaphysica, scilicet pars 3[ter]tia Theodicea, quem dictante venerabili ac eruditissomo viro et D[omino]. J.J. Gerard & scripsit P. F. Nijs celeberrimi paedagogii totius Lovanii Porcensis alumnus ejusdemque  [p]r[i]mus, natus autem in celeberiimo totius Haglandiæ loco de Rillaer. hac 20a Aprilis 1779. &&&:. Lovanii 1779",Latin,0,0,1779,0,0,1779,190 x 155 mm.,2
2467,9992276575601488,Physica,Tractatus de mechanica,Latin,0,0,1786,0,0,1786,203 x 165 mm.,2
2468,9992276579101488,Physica,Tractatus De magnete/Tractatus De sono,Latin,0,0,1786,0,0,1786,200 x 160 mm.,2
2469,9992276681901488,Physica,Elementa Physicæ,Latin,0,0,1786,0,0,1787,210 x 170 mm.,2
2470,9992276739201488,Logica,Tractatus de logica,Latin,0,0,1785,0,0,1786,210 x 160 mm.,2
2471,9977348230101488,Metaphysica. Physica,Tractatus de Aristotelis metaphysica./Tractatus de Aristotelis mphcã.,Latin,0,0,1661,0,0,1662,205 x 160 mm.,2
2472,9977402560101488,Logica.,Logica bipartitam in duas partes scripta ab Henrico Joannis Van Cantelbeeck sub doctissimis dominis Petro Damman et Cornelio Faes s.t.l. professoribus in. florentissimo pedagogis Liliensi 1669.,Latin,0,0,1669,0,0,1669,199 x 155 mm.,2
2473,9977403690101488,Logica,De argumentatione./De Argumen[ta]tione./Logica III,Latin,0,0,1669,0,0,1670,198 x 160 mm.,2
2474,9977413430101488,Logica,Liber Anteprædicamentorum Aristotelis./Liber Antepredicamentorum Aristotelis/Liber Anteproedicamentorum Aristotelis/Logica II,Latin,0,0,1669,0,0,1669,198 x 158 mm.,2
2475,9977438160101488,Physica,Physica bipartita in duas partes scripta./Physica bipartita in duas partes scripta ab Henrico Joanne Van Cantelbeeck sub doctissimis d[omi]nis Petro Damman. s.t.l. & Andrea Blanche professoribus in florentissimo pedāgio Lilii anno 1670 finita.,Latin,0,0,1670,0,0,1670,196 x 150 mm.,2
2476,9977438360101488,Logica,Tractatus de acceptione vocis,Latin,0,0,1669,0,0,1669,198 x 155 mm.,2
2477,9977504050101488,Logica,Philosophia logicalis.,Latin,0,0,1513,0,0,1514,290 x 215 mm.,2
2478,9977567710101488,Physica,Tractatus primus De anima vegetativa anno 1669./Physica III,Latin,0,0,1669,0,0,1670,196 x 155 mm.,2
2479,9977689530101488,Logica.,0,Latin,0,0,1614,0,0,1615,280 x 195 mm.,2
2480,9977710810101488,Physica,Tractatus de corpore naturali./Physica III,Latin,0,0,1669,0,0,1670,195 x 152 mm.,2
2481,9978977230101488,Physica. Metaphysica,Dictata et annotata magis et minus principalia physices et metaphysices./Dictata et annotata magis et minus p[rinci]palia Phijsices et Metaphijsices sub Reverendis admodum D[omin]us Joannes Stevenot 1676 M. vanden Biessemen.,Latin,0,0,1675,0,0,1676,205 x 160 mm.,2
2482,9980094080101488,Physica,De cosmographiâ.,Latin,0,0,1767,0,0,1767,210 x 165 mm.,2
2483,9981118750101488,Physica,"Tractatus de sphaera/Tractatus de geographia, mathematica/Tractatus de systematibus/Tractatus de corpore naturali/Tractatus de electricitate",Latin,0,0,1774,0,0,1774,220 x 165 mm.,2
2484,9992255099201488,"Dictata  Ledrou, Farvacques et Huygens",0,Latin,0,0,1651,0,0,1700,215 x 170 mm.,2
2485,9992260279201488,Logica et Metaphysica,Tractatus De Logica/Metaphysices,Latin,0,0,1784,0,0,1785,187 x155 mm.,2
2486,9992260790201488,Physica,Quaestiones De aere/Quaestiones De igne/Quaestiones  De astronomica/Quaestiones De lumine/Quaestiones De metheoris,Latin,0,0,1771,0,0,1771,187 x 125 mm.,2
2487,9992260794101488,Physica,Quaestiones De tractatu gravitatis in calefactorio/Quaestiones De sphæra/Quaestiones De gravitate et hydrostatica/Quæstiones De hydrostatica datae in calefactorio a dd Zaman professore secundario/Quaestiones de hydrostatica datae in calefactorio a D[omino] D[omino] Zaman professore secundario,Latin,0,0,1771,0,0,1771,187 x 125 mm.,2
2488,9992260798501488,Logica,Aethica/Quaestiones de logica/Quaestiones de aethica,Latin,0,0,1770,0,0,1770,187 x 125 mm.,2
2489,9992260801001488,Physica,Proœmium in physicam/Tractatus de Lumine,Latin,0,0,1771,0,0,1771,207 x 165 mm.,2
2490,9992260904601488,Physica,Tractatus De Sono/Tractatus De motu corporum/Proœmium in physicam,Latin,0,0,1767,0,0,1767,193 x 160 mm.,2
2491,9992260909301488,Metaphysica. Physica,Elementa metaphysicæ/Tractatus De motu corporum,Latin,0,0,1784,0,0,1784,197 x 155 mm.,2
2492,9992265092101488,Metaphysica,Methaphijsica Arlis conscripta sub Doctiss D. ac M. Mathia Froidbise pmario Professore Joannes Houthemnis van Tongelreensis/Metaphysica Ar[istote]lis conscripta sub Doctiss[imo] D[omino]. ac M[agistri] Mathia Froidbise p[ri]mario professore Joannes Houthemnis van Tongelrensis,Latin,0,0,1616,0,0,1616,335 x 220 mm.,2
2493,9992265095501488,Physica,Physica Conscripta sub Doctissimo Domino Bardoul V.J.L. A me Joanne houthemio Tongelreensi anno 1616/Physica conscripta sub doctissimo Domino Bardoul U.J.L. a me Joanne Houthemio Tongelrensi Anno 1616/Dictata Phisicalia Conscripta sub Doctissimo Domino  VJL Baerdoel per me Joanne van Houthem/Dictata Physicalia conscripta sub doctissimo Domino  U.J.L. Baerdoel per me Joanne van Houthem,Latin,0,0,1616,0,0,1616,355 x 220 mm,2
2494,9992265202401488,Physica,Tractatus De Mechanica/Tractatus De gravitate corporum terrestrium/Tractatus de corpore naturali/Tractatus de aere/Tractatus de sono,Latin,0,0,1774,0,0,1774,205 x 160 mm.,2
2495,9992270688501488,Physica,Tractatus physiologicus de corpore humano,Latin,0,0,1770,0,0,1771,197 x 125 mm.,2
2496,9992271601801488,Physica,Tractatus De Aere F: Vanzandycke Iprensis anno 1778/Tractatus de sono et magnete,Latin,0,0,1778,0,0,1778,207 x 170 mm.,2
2497,9992271603901488,Physica,Tractatus De motu corporum Dictatus à venerabili Domino Domino Forgeur professore secundario VanZandycke Iprensis 1777/Tractatus de mechanica/Tractatus de gravitate corporum terrestrium/Tractatus de hydrostatica/Tractatus de electricitate,Latin,0,0,1777,0,0,1778,205 x 170 mm.,2
2498,9992271890801488,Physica,Tractatus de aere,Latin,0,0,1751,0,0,1797,200 x 130 mm.,2
2499,9992271895301488,Physica,"Tractatus de igne, calore et frigore/Tractatus de electricitate/Tractatus de mundo subterraneo seu de regno minerali/Tractatus de metaphysica",Latin,0,0,0,0,0,0,195 x 160 mm.,2
2500,9992272707601488,Physica,Tractatus de gravitate corporum terrestrium/Tractatus de hydrostatica/Tractatus in quo de vero partium universi situ et motu seu de vero mundi systemate inquiritur/Tractatus de calendario ecclesiastico,Latin,0,0,1774,0,0,1774,191 x 115 mm.,2
2501,9992272987701488,Logica. Ethica,Tractatus de logica/Tractatus de ethica,Latin,0,0,1777,0,0,1777,195 x 160 mm.,2
2502,9992272991501488,Physica,Tractatus de astronomia,Latin,0,0,1751,0,0,1797,188 x 125 mm.,2
2503,9992272998501488,Physica,Tractatus de mundo subterraneo/Tractatus de geographia/Tractatus de hydrostatica/Tractatus de electricitate/Elementa de aere/De vaporibus/Tractatus de igne/Tractatus de sono/Tractatus de meteoris/Tractatus de geographia datus a venerabili viro domino dno Gerard in Celeberrimo Porcensi pædagogio professore primario anno 1777/Tractatus de geographia datus a venerabili viro Domino D[omi]no Gerard in celeberrimo Porcensi paedagogio professore primario Anno 1777,Latin,0,0,1777,0,0,1777,208 x 140 mm.,2
2504,9992273290201488,Physica,Tractatus de calendario ecclesiastico/Tractatus In quo de vero partium universi situ e motu seu de vero muni systemate inquiritur/Tractatus de sphaera/Tractatus de geographia mathematica,Latin,0,0,1751,0,0,1797,207 x 165 mm.,2
2505,9992274354001488,Logica,Tractatus de logica,Latin,0,0,1783,0,0,1784,195 x 160 mm.,2
2506,9992274362101488,Physica,Tractatus de geographia/Tractatus De Geographia Explicata Sub Eruditissimo D: J: Bosch artium Doctore et Professore Secundario in Pædagogio inexpugnabilis Castri Primo in Artibus renuntiato anno 1758/Tractatus de arithmetica,Latin,0,0,1758,0,0,1768,200 x 160 mm.,2
2507,9992274371401488,Physica,Tractatus de cosmographia,Latin,0,0,1770,0,0,1770,185 x 120 mm.,2
2508,9992274373801488,Rhetorica,"De arte rhetoricae/Praecepta et explicationes thetorica Rhetoricae Professore Francisco Ô hearn, Lismorensis Hiberno, Rhetorica professore datae Lovanii MM F. walckiers Lovanienisis Viglii alumnus annis Dni 1787 é 1788/De arte thetoricae",Latin,0,0,1787,0,0,1788,193 x 120 mm.,2
2509,9992274409201488,Physica,Tractatus de lumine,Latin,0,0,1766,0,0,1797,205 x 130 mm.,2
2510,9992274445301488,Logica,Definitiones Minus principales Sub doctissimo Dno Matthæo van viane S.T.L. collectæ a Matthia Mertens Anno 1648/Definitiones minus principales sub doctissimo D[omi]no Matthæo van Viane S.T.L. collectae a Matthia Mertens Anno 1648,Latin,0,0,1648,0,0,1648,162 x 105 mm.,2
2511,9992274448601488,Logica,Pars 2da Logices Seu Logica sermocinalis,Latin,0,0,1751,0,0,1797,210 x 168 mm.,2
2512,9992274455601488,Logica,Quaestiones logicae,Latin,0,0,1758,0,0,1760,203 x 160 mm.,2
2513,9992275208101488,Logica,Commentarius in Universam Arlis Philosophiam sub Doctissimo Domino Dno Servatio Tambuÿser 1538/Commentarius in universam Ar[istote]lis philosophiam sub doctissimo Domino D[omi]no Servatio Tambuyser 1538/Commentarius in Universam Aristotelis Logicam,Latin,0,0,1638,0,0,1638,227 x 170 mm.,2
2514,9992276573901488,Metaphysica,Quaestiones De metaphyscia,Latin,0,0,1786,0,0,1786,188 x 155 mm.,2
2515,9992276576501488,Physica,Tractatus De aere,Latin,0,0,1786,0,0,1786,210 x 165 mm.,2
2516,9992276677401488,Physica,Elementa hydrostatica,Latin,0,0,1786,0,0,1786,190 x 155 mm.,2
2517,9992276679901488,Physica,Tractatus de igne,Latin,0,0,1786,0,0,1786,190 x 155 mm.,2
2518,9992276735001488,Logica,Pars II. Tractatus De Logica dictata à V. D. D. joe van Haecht in univ: Lovan: artium Doctore et Philosophiæ Professore nostro. 1785/Pars II. Tractatus de logica dictata à V[enerabili]. D[omino]. D[omino]. Jo[ann]e van Haecht in univ[ersitate]: Lovan[iensis]: artium doctore et philosophiae professore nostro. 1785,Latin,0,0,1785,0,0,1785,220 x 175 mm.,2
2519,9992276749601488,Metaphysica,Elementa Methaphisicæ/Elementa metaphysicae,Latin,0,0,1785,0,0,1786,195 x 160 mm.,2
2520,9992282003601488,Logica,In vniversam Arlis Phylosophiam dictata svb doctissimo domino Matheo Motvier in Florentissimo Pædagogio Castri Anno 1632/In universam Ar[istote]lis philosophiam dictata sub doctissimo Domino Matheo Motuier in florentissimo paedagogio Castri Anno 1632,Latin,0,0,1632,0,0,1632,324 x 250 mm.,2
2521,9992337086601488,Ethica. Physica,De Ethica/Tractatus in Phijsicam Tractatus de motu/Tractatus in Physicam. Tractatus de motu,Latin,0,0,1769,0,0,1769,202 x 170 mm.,2
2522,9992345588901488,Physica,Tractatus ac elementa De Mechanica,Latin,0,0,0,0,0,0,188 x 125 mm.,2
2523,9992390707301488,Physica,Phijsica Pertinens ad De Fromantau 1739,Latin,0,0,1739,0,0,1739,196 x 160 mm.,2
2524,9992408054301488,Physica,Elementa astronomiæ,Latin,0,0,1771,0,0,1771,210 x 165 mm.,2
2525,9992423306701488,Logica,Logices pars prima data a doctissimo D:Domi I.B. Stoupart Bienchiensi Professore primario in florentissimo Castro Scribente Carolo Swarts/Logices pars prima data a doctissimo D[omini]: Domi[ni] I. B. Stoupart Bienchiensi Professore primario in florentissimo Castro Scribente Carolo Swarts,Latin,0,0,1710,0,0,1711,205 x 155 mm.,2
2526,9992467506901488,Physica et Metaphysica,Physica et Metaphysica data in Porco sub Eruditissimo Domino D. Henrico De Charneux magis PPali S.T.L. et doctissimo Domino: Petro Melis S.T.B.F. scripta ab Edmundo Goossens Thenensi Anno 1678/Physica et Metaphysica data in Porco sub Eruditissimo Domino D[ommino]. Henrico De Charneux magis P[reci]Pali S.T.L. et doctissimo Domino: Petro Melis S.T.B.F. scripta ab Edmundo Goossens Thenensi Anno 1678,Latin,0,0,1678,0,0,1678,210 x 160 mm.,2
2527,9992475809401488,Logica,0,Latin,0,0,1650,0,0,1651,205 x 165 mm.,2
2528,9992549499201488,In iuris canonici Quinque institutionum libros,Paratitla sive summaria et methodica explicato decretalium D. Gregorii Papae IX,Latin,0,0,1629,0,0,1629,200 x 155 mm.,2
2529,9992549879801488,Institutiones iuris canonici,Institutiones iuris canonici liber quartus/In quatuor libros institutionum D. Justiniani sacratissimi principis commentarius Anthonij Perez J.V. Doctoris et professoris Regij in universitate Lovaniensi,Latin,0,0,1628,0,0,1628,210 x 150 mm.,2
2530,9992549884401488,Institutiones iuris canonici,Paratitla sive Summaria et methodica explicatio decretalium D. Gregorii Papae noni,Latin,0,0,1645,0,0,1645,210 x 165 mm.,2
2531,9992549892801488,Roberti Bellarmini. Tractatus de iustitia. Tractatus de pensionibus,Tractatus de iustitia ad quem reducuntur omnes disputationes de praeceptis/Tractatus de iustitia ad quem reducuntur oes dispatoes de pctis/Tractatus de pensionibus,Latin,0,0,1576,0,0,1576,215 x 150 mm.,2
2532,9992550090001488,"Commentarii Doctissimi  Viri, Patris Leonardi Lesii, in quæstione 57a 2a 2a Doctoris Angelici D. Thomæ, de iustitia et iure","Commentarij Doctissimi Wiri, Patris Leonardi Lesij in Quæstione 57a 2a 2a Doctoris Angelici D. Thomæ, de justitia et jure in Collegio Soctis Jesu Louanij, inchoati Anno a. Christo nato, 1.5.9.3.",Latin,0,0,1593,0,0,1593,325 x 215 mm.,2
2533,9992551509201488,Commentarii varii in Scripturam Sacram,Divers commentaires sur l'Ecriture sainte,Latin,0,0,1606,0,0,1610,340 x 220 mm.,2
2534,9992552106201488,Commentarii in Novum Testamentum,Commentaires sur le Noveau Testament,Latin,0,0,1600,0,0,1610,329 x 205 mm.,2
2535,9992552206501488,Commentarius in secundam secundae Divi Thomae,"Comentarivs in secundam secundæ Diui Thomæ prælectus per P. Leonardum Brechtanum Societas Iesu Theologum Louanij, 21 februarij, anno 1592",Latin,0,0,1592,0,0,1593,315 x 199 mm.,2
2536,9992553310301488,Commentaria in libros decretalium,0,Latin,0,0,1575,0,0,1577,333 x 205 mm.,2
2537,9992560289301488,"Encomiastica Vitae Divinae Ode virginis descriptio, cum aliis opusculis",0,Latin,0,0,0,0,0,0,218x160 mm.,2
2538,9992560779401488,Physica,Elementa astronomiæ/Elementa astronomiae,Latin,0,0,1751,0,0,1797,189 x 118 mm.,2
2539,9992560883901488,Commentarii iuris canonici,0,Latin,0,0,1627,0,0,1627,320 x 200 mm.,2
2540,9992565509601488,Physica,Elementa mechanicæ/Elementa hydrostaticæ/Tractatus de aere/Tractatus de electrictate/Tractatus de magnete,Latin,0,0,1796,0,0,1797,190 x 120 mm.,2
2541,9992573109501488,Physica,Tractatus de motu corporum,Latin,0,0,1751,0,0,1797,190 x 120 mm.,2
2542,9992685306901488,Commentaria in librum psalmorum David,In librum psalmorum David comentaria eximij mri nostri Jacobi Jansonij Amsterdamesis Anno 1590. octobris 3°./In librum psalmorum David com[m]entaria eximii m[agist]ri nostri Jacobi Jansonii Amsterdame[n]sis Anno 1590. octobris 3°.,Latin,0,0,1590,0,0,1590,200 x 155 mm.,2
2543,9992686809401488,Praefatio in apostolorum,Praefatio in aplorum,Latin,0,0,0,0,0,0,320 x 200 mm.,2
2544,9992687696801488,"Tractatus de fide, spe et charitate",Tractatus de fide spe et charitate per eximium virum Dominum D. ac M.N. Guilielmum Mercerum S.T. Professorem Conscriptus est a me Dno Leonardo Schedelis et fre Paulo Vanden Dael religioso Bernensis anno 1614/Tractatus de fide spe et charitate per eximium virum Dominum D[ominum]. ac M[agistrum].N[ostrum]. Guilielmum Mercerum S[acrae].T[heologiae]. Professorem Conscriptus est a me D[omi]no Leonardo Schedelis et fr[atr]e Paulo Vanden Dael religioso Bernensis anno 1614/Tractatus in epistolas ad Romanos ab eximio Dno Jansonio,Latin,0,0,1614,0,0,1616,330 x 210 mm.,2
